game_id,season,season_type,team_id,team_tricode,minutes,pts,reb,ast,stl,blk,tov,fga,fgm,fg3a,fg3m,fta,ftm,plus_minus,source
0022500307,2025-26,Regular Season,1610612758,SAC,240.0,107,45,25,14,7,8,94,43,27,8,22,13,0,cdn
0022500307,2025-26,Regular Season,1610612763,MEM,240.0,115,63,28,4,7,23,86,45,24,9,22,16,0,cdn
0022500308,2025-26,Regular Season,1610612747,LAL,240.0,133,54,26,4,10,8,87,42,41,15,39,34,0,cdn
0022500308,2025-26,Regular Season,1610612740,NOP,240.0,121,47,23,6,1,8,91,46,26,13,20,16,0,cdn
0022500309,2025-26,Regular Season,1610612765,DET,240.0,99,68,18,11,9,22,86,38,26,5,24,18,0,cdn
0022500309,2025-26,Regular Season,1610612737,ATL,240.0,98,41,27,15,4,13,89,38,40,14,11,8,0,cdn
0022500310,2025-26,Regular Season,1610612754,IND,240.0,119,52,19,5,6,14,85,41,30,10,37,27,0,cdn
0022500310,2025-26,Regular Season,1610612739,CLE,240.0,135,59,27,7,8,8,98,50,40,14,29,21,0,cdn
0022500311,2025-26,Regular Season,1610612764,WAS,240.0,129,52,29,9,4,10,102,53,36,13,15,10,0,cdn
0022500311,2025-26,Regular Season,1610612749,MIL,240.0,126,50,29,5,4,16,84,46,38,21,21,13,0,cdn
0022500312,2025-26,Regular Season,1610612751,BKN,240.0,116,54,33,10,3,11,96,43,43,17,17,13,0,cdn
0022500312,2025-26,Regular Season,1610612766,CHA,240.0,103,53,26,5,7,16,85,38,32,12,18,15,0,cdn
0022500313,2025-26,Regular Season,1610612748,MIA,240.0,140,54,34,7,10,11,100,53,46,24,12,10,0,cdn
0022500313,2025-26,Regular Season,1610612746,LAC,240.0,123,56,23,8,3,11,96,43,29,9,35,28,0,cdn
0022500314,2025-26,Regular Season,1610612753,ORL,240.0,125,52,25,12,11,17,88,45,33,9,33,26,0,cdn
0022500314,2025-26,Regular Season,1610612741,CHI,240.0,120,48,30,9,4,20,88,44,37,16,22,16,0,cdn
0022500315,2025-26,Regular Season,1610612743,DEN,240.0,121,54,37,5,5,7,99,47,37,12,18,15,0,cdn
0022500315,2025-26,Regular Season,1610612742,DAL,240.0,131,49,35,4,4,8,95,53,31,16,14,9,0,cdn
0022500316,2025-26,Regular Season,1610612762,UTA,240.0,133,63,33,8,4,13,90,45,35,14,38,29,0,cdn
0022500316,2025-26,Regular Season,1610612745,HOU,240.0,125,53,27,6,8,13,93,41,34,10,41,33,0,cdn
0022500317,2025-26,Regular Season,1610612747,LAL,240.0,108,43,18,1,0,21,80,41,33,13,15,13,0,cdn
0022500317,2025-26,Regular Season,1610612756,PHX,240.0,125,42,35,16,1,11,92,52,39,17,8,4,0,cdn
0022500318,2025-26,Regular Season,1610612755,PHI,240.0,121,61,26,12,6,10,102,46,40,17,17,12,0,cdn
0022500318,2025-26,Regular Season,1610612764,WAS,240.0,102,62,23,5,11,15,88,35,36,9,32,23,0,cdn
0022500319,2025-26,Regular Season,1610612761,TOR,240.0,121,50,33,10,3,18,90,48,30,11,21,14,0,cdn
0022500319,2025-26,Regular Season,1610612757,POR,240.0,118,52,23,7,7,15,83,41,40,15,32,21,0,cdn
0022500320,2025-26,Regular Season,1610612738,BOS,240.0,123,43,18,6,3,10,87,49,40,13,14,12,0,cdn
0022500320,2025-26,Regular Season,1610612752,NYK,240.0,117,47,29,5,2,10,85,43,44,19,17,12,0,cdn
0022500321,2025-26,Regular Season,1610612740,NOP,265.0,142,53,26,5,1,12,91,50,21,12,35,30,0,cdn
0022500321,2025-26,Regular Season,1610612750,MIN,265.0,149,49,29,7,4,9,104,52,51,20,29,25,0,cdn
0022500322,2025-26,Regular Season,1610612759,SAS,240.0,126,48,28,7,7,6,92,42,39,18,31,24,0,cdn
0022500322,2025-26,Regular Season,1610612763,MEM,240.0,119,59,28,4,6,15,90,45,26,9,24,20,0,cdn
0022500323,2025-26,Regular Season,1610612744,GSW,240.0,112,47,30,5,2,15,95,43,42,18,10,8,0,cdn
0022500323,2025-26,Regular Season,1610612760,OKC,240.0,124,46,24,8,5,15,79,46,32,15,23,17,0,cdn
0022500324,2025-26,Regular Season,1610612739,CLE,240.0,110,54,23,9,11,7,94,38,52,13,24,21,0,cdn
0022500324,2025-26,Regular Season,1610612757,POR,240.0,122,58,27,4,4,11,85,37,34,14,39,34,0,cdn
0022500325,2025-26,Regular Season,1610612754,IND,240.0,120,45,24,6,5,12,81,42,28,13,29,23,0,cdn
0022500325,2025-26,Regular Season,1610612743,DEN,240.0,135,42,23,6,5,10,83,49,28,17,26,20,0,cdn
0022500326,2025-26,Regular Season,1610612753,ORL,240.0,112,62,27,11,3,10,99,45,27,9,19,13,0,cdn
0022500326,2025-26,Regular Season,1610612759,SAS,240.0,114,56,20,5,5,19,91,42,38,13,24,17,0,cdn
0022500327,2025-26,Regular Season,1610612737,ATL,240.0,92,44,20,9,1,16,85,34,39,13,14,11,0,cdn
0022500327,2025-26,Regular Season,1610612746,LAC,240.0,115,59,29,12,1,12,89,44,32,10,20,17,0,cdn
0022500328,2025-26,Regular Season,1610612752,NYK,240.0,119,53,28,9,6,9,88,42,38,12,27,23,0,cdn
0022500328,2025-26,Regular Season,1610612766,CHA,240.0,104,53,19,4,7,13,90,36,42,13,21,19,0,cdn
0022500329,2025-26,Regular Season,1610612741,CHI,240.0,103,52,20,14,1,16,90,38,30,7,25,20,0,cdn
0022500329,2025-26,Regular Season,1610612751,BKN,240.0,113,50,30,12,8,20,78,38,46,19,22,18,0,cdn
0022500330,2025-26,Regular Season,1610612745,HOU,240.0,121,71,24,10,8,16,91,48,16,5,24,20,0,cdn
0022500330,2025-26,Regular Season,1610612758,SAC,240.0,95,39,21,10,7,12,97,40,34,10,10,5,0,cdn
0022500331,2025-26,Regular Season,1610612749,MIL,240.0,113,51,28,6,6,15,82,40,44,13,21,20,0,cdn
0022500331,2025-26,Regular Season,1610612765,DET,240.0,109,55,25,8,5,14,95,38,43,14,24,19,0,cdn
0022500332,2025-26,Regular Season,1610612742,DAL,240.0,118,54,31,6,7,13,91,46,32,16,12,10,0,cdn
0022500332,2025-26,Regular Season,1610612748,MIA,240.0,108,55,29,11,5,10,101,40,37,11,18,17,0,cdn
0022500333,2025-26,Regular Season,1610612755,PHI,240.0,99,56,23,8,7,19,85,39,37,10,14,11,0,cdn
0022500333,2025-26,Regular Season,1610612744,GSW,240.0,98,51,27,12,4,13,89,37,42,12,16,12,0,cdn
0022500334,2025-26,Regular Season,1610612764,WAS,240.0,101,45,21,5,4,18,84,35,31,10,25,21,0,cdn
0022500334,2025-26,Regular Season,1610612738,BOS,240.0,146,56,35,14,8,9,99,54,47,20,21,18,0,cdn
0022500335,2025-26,Regular Season,1610612751,BKN,240.0,110,56,22,6,7,17,82,35,42,11,38,29,0,cdn
0022500335,2025-26,Regular Season,1610612762,UTA,240.0,123,43,31,7,1,12,83,42,25,14,27,25,0,cdn
0022500336,2025-26,Regular Season,1610612761,TOR,240.0,120,53,39,9,8,15,89,44,37,15,21,17,0,cdn
0022500336,2025-26,Regular Season,1610612747,LAL,240.0,123,46,26,7,7,11,88,44,31,13,26,22,0,cdn
0022500337,2025-26,Regular Season,1610612740,NOP,240.0,116,48,29,11,3,12,95,43,25,7,26,23,0,cdn
0022500337,2025-26,Regular Season,1610612750,MIN,240.0,125,61,30,5,10,19,92,42,38,15,29,26,0,cdn
0022500350,2025-26,Regular Season,1610612751,BKN,240.0,119,50,36,6,7,16,89,47,35,14,14,11,0,cdn
0022500350,2025-26,Regular Season,1610612740,NOP,240.0,101,44,30,9,3,15,82,37,25,9,22,18,0,cdn
0022500351,2025-26,Regular Season,1610612764,WAS,240.0,116,34,29,6,5,20,80,41,38,17,19,17,0,cdn
0022500351,2025-26,Regular Season,1610612737,ATL,240.0,131,54,36,13,4,12,98,52,39,13,14,14,0,cdn
0022500352,2025-26,Regular Season,1610612739,CLE,240.0,94,68,15,7,4,12,107,37,42,10,12,10,0,cdn
0022500352,2025-26,Regular Season,1610612744,GSW,240.0,99,60,25,8,8,13,86,33,35,13,23,20,0,cdn
0022500353,2025-26,Regular Season,1610612765,DET,240.0,124,63,31,5,4,15,86,43,40,15,31,23,0,cdn
0022500353,2025-26,Regular Season,1610612749,MIL,240.0,112,47,24,11,5,12,84,37,38,16,32,22,0,cdn
0022500354,2025-26,Regular Season,1610612748,MIA,240.0,111,52,23,5,4,13,85,41,31,9,32,20,0,cdn
0022500354,2025-26,Regular Season,1610612758,SAC,240.0,127,54,24,11,5,10,93,49,33,14,21,15,0,cdn
0022500355,2025-26,Regular Season,1610612750,MIN,240.0,109,41,23,6,5,13,68,34,25,11,34,30,0,cdn
0022500355,2025-26,Regular Season,1610612746,LAC,240.0,106,50,16,8,3,10,85,40,29,9,25,17,0,cdn
0022500356,2025-26,Regular Season,1610612742,DAL,240.0,122,37,22,13,4,12,82,49,19,7,20,17,0,cdn
0022500356,2025-26,Regular Season,1610612745,HOU,240.0,109,45,22,8,6,18,87,44,29,10,13,11,0,cdn
0022500357,2025-26,Regular Season,1610612752,NYK,240.0,106,56,24,8,7,11,91,39,35,11,20,17,0,cdn
0022500357,2025-26,Regular Season,1610612753,ORL,240.0,100,65,23,7,4,11,94,36,42,12,24,16,0,cdn
0022500358,2025-26,Regular Season,1610612761,TOR,240.0,113,51,22,5,3,12,88,43,22,9,21,18,0,cdn
0022500358,2025-26,Regular Season,1610612738,BOS,240.0,121,46,24,8,9,11,92,44,47,20,14,13,0,cdn
0022500359,2025-26,Regular Season,1610612766,CHA,240.0,106,57,24,7,3,13,85,38,46,14,21,16,0,cdn
0022500359,2025-26,Regular Season,1610612743,DEN,240.0,115,43,29,8,2,10,83,43,35,13,22,16,0,cdn
0022500360,2025-26,Regular Season,1610612763,MEM,240.0,119,65,28,18,4,22,89,40,35,10,39,29,0,cdn
0022500360,2025-26,Regular Season,1610612757,POR,240.0,96,47,21,8,5,25,83,33,43,15,18,15,0,cdn
0022500361,2025-26,Regular Season,1610612741,CHI,240.0,91,48,24,12,4,15,89,32,40,11,19,16,0,cdn
0022500361,2025-26,Regular Season,1610612744,GSW,240.0,123,62,27,11,2,15,88,44,47,22,19,13,0,cdn
0022500362,2025-26,Regular Season,1610612755,PHI,240.0,108,64,21,5,4,6,102,36,36,13,26,23,0,cdn
0022500362,2025-26,Regular Season,1610612747,LAL,240.0,112,60,25,3,8,10,85,41,36,13,27,17,0,cdn
0022500363,2025-26,Regular Season,1610612762,UTA,240.0,101,44,25,6,3,17,85,40,36,12,12,9,0,cdn
0022500363,2025-26,Regular Season,1610612760,OKC,240.0,131,52,32,9,3,13,88,51,42,21,18,8,0,cdn
0022500367,2025-26,Regular Season,1610612741,CHI,240.0,127,47,35,12,3,15,89,50,36,14,18,13,0,cdn
0022500367,2025-26,Regular Season,1610612739,CLE,240.0,111,45,26,6,3,20,87,42,39,12,18,15,0,cdn
0022500368,2025-26,Regular Season,1610612750,MIN,240.0,110,63,26,11,8,18,98,39,44,13,27,19,0,cdn
0022500368,2025-26,Regular Season,1610612763,MEM,240.0,116,63,23,10,4,18,96,42,34,11,25,21,0,cdn
0022500369,2025-26,Regular Season,1610612760,OKC,240.0,122,43,28,18,4,8,101,48,36,13,16,13,0,cdn
0022500369,2025-26,Regular Season,1610612746,LAC,240.0,101,58,25,6,7,28,76,37,32,10,22,17,0,cdn
0022500370,2025-26,Regular Season,1610612759,SAS,240.0,119,58,29,6,9,14,90,44,42,15,20,16,0,cdn
0022500370,2025-26,Regular Season,1610612764,WAS,240.0,94,54,29,10,5,12,94,38,36,9,14,9,0,cdn
0022500371,2025-26,Regular Season,1610612766,CHA,240.0,133,50,39,11,3,14,91,49,49,24,17,11,0,cdn
0022500371,2025-26,Regular Season,1610612737,ATL,240.0,126,45,31,6,2,15,92,48,37,11,22,19,0,cdn
0022500372,2025-26,Regular Season,1610612754,IND,240.0,113,56,22,8,6,14,93,43,34,11,18,16,0,cdn
0022500372,2025-26,Regular Season,1610612752,NYK,240.0,114,54,31,10,5,16,92,43,43,17,19,11,0,cdn
0022500373,2025-26,Regular Season,1610612751,BKN,240.0,95,55,24,7,7,12,98,38,49,11,11,8,0,cdn
0022500373,2025-26,Regular Season,1610612748,MIA,240.0,106,61,23,9,8,14,89,41,28,9,19,15,0,cdn
0022500374,2025-26,Regular Season,1610612749,MIL,240.0,105,44,25,10,2,16,84,38,37,15,16,14,0,cdn
0022500374,2025-26,Regular Season,1610612761,TOR,240.0,111,54,31,9,2,16,84,42,35,13,21,14,0,cdn
0022500375,2025-26,Regular Season,1610612740,NOP,265.0,133,48,27,15,7,12,97,49,27,11,28,24,0,cdn
0022500375,2025-26,Regular Season,1610612745,HOU,265.0,128,72,30,6,8,18,107,50,32,10,27,18,0,cdn
0022500376,2025-26,Regular Season,1610612742,DAL,265.0,116,59,22,4,15,17,89,40,27,5,36,31,0,cdn
0022500376,2025-26,Regular Season,1610612765,DET,265.0,114,76,26,11,4,10,122,47,33,6,20,14,0,cdn
0022500377,2025-26,Regular Season,1610612743,DEN,240.0,126,49,31,7,3,13,88,49,36,16,15,12,0,cdn
0022500377,2025-26,Regular Season,1610612753,ORL,240.0,115,50,30,9,6,9,91,43,33,11,26,18,0,cdn
0022500378,2025-26,Regular Season,1610612756,PHX,240.0,99,54,19,16,6,15,88,36,35,10,22,17,0,cdn
0022500378,2025-26,Regular Season,1610612744,GSW,240.0,98,60,27,9,3,20,89,35,42,12,18,16,0,cdn
0022500379,2025-26,Regular Season,1610612762,UTA,240.0,135,53,31,4,1,13,83,43,37,18,47,31,0,cdn
0022500379,2025-26,Regular Season,1610612747,LAL,240.0,143,54,32,7,2,7,93,49,39,13,39,32,0,cdn
0022500380,2025-26,Regular Season,1610612757,POR,265.0,134,65,30,6,6,19,103,49,45,15,33,21,0,cdn
0022500380,2025-26,Regular Season,1610612758,SAC,265.0,133,52,29,13,7,18,94,48,19,6,34,31,0,cdn
0022500386,2025-26,Regular Season,1610612743,DEN,240.0,101,47,21,9,2,11,92,37,29,8,23,19,0,cdn
0022500386,2025-26,Regular Season,1610612745,HOU,240.0,115,55,24,6,8,19,77,39,35,19,23,18,0,cdn
0022500387,2025-26,Regular Season,1610612755,PHI,240.0,121,55,27,11,2,8,102,44,40,12,28,21,0,cdn
0022500387,2025-26,Regular Season,1610612742,DAL,240.0,114,49,24,5,7,18,83,45,18,3,22,21,0,cdn
0022500388,2025-26,Regular Season,1610612761,TOR,240.0,96,48,30,2,7,12,87,36,47,16,11,8,0,cdn
0022500388,2025-26,Regular Season,1610612738,BOS,240.0,112,61,22,7,4,9,95,44,39,12,15,12,0,cdn
0022500389,2025-26,Regular Season,1610612740,NOP,240.0,128,58,25,6,2,16,85,45,27,9,34,29,0,cdn
0022500389,2025-26,Regular Season,1610612754,IND,240.0,109,50,28,7,5,14,94,40,42,8,30,21,0,cdn
0022500390,2025-26,Regular Season,1610612765,DET,240.0,112,73,23,16,10,19,93,41,28,6,32,24,0,cdn
0022500390,2025-26,Regular Season,1610612766,CHA,240.0,86,51,22,12,7,23,89,28,41,13,20,17,0,cdn
0022500391,2025-26,Regular Season,1610612763,MEM,240.0,122,56,31,7,3,14,100,45,44,16,22,16,0,cdn
0022500391,2025-26,Regular Season,1610612764,WAS,240.0,130,64,32,5,3,13,99,47,44,17,26,19,0,cdn
0022500392,2025-26,Regular Season,1610612744,GSW,240.0,119,63,29,9,7,20,92,42,49,17,24,18,0,cdn
0022500392,2025-26,Regular Season,1610612756,PHX,240.0,116,44,23,12,6,14,88,42,35,12,24,20,0,cdn
0022500393,2025-26,Regular Season,1610612762,UTA,265.0,127,66,34,7,2,12,105,44,43,15,30,24,0,cdn
0022500393,2025-26,Regular Season,1610612753,ORL,265.0,128,61,32,6,9,13,96,47,37,11,33,23,0,cdn
0022500394,2025-26,Regular Season,1610612758,SAC,240.0,93,60,18,14,6,15,87,33,31,6,31,21,0,cdn
0022500394,2025-26,Regular Season,1610612757,POR,240.0,98,59,18,12,3,20,81,35,32,11,25,17,0,cdn
0022500395,2025-26,Regular Season,1610612746,LAC,240.0,103,59,22,8,6,16,80,34,43,16,20,19,0,cdn
0022500395,2025-26,Regular Season,1610612747,LAL,240.0,88,51,16,7,3,11,88,34,38,6,23,14,0,cdn
0022500396,2025-26,Regular Season,1610612737,ATL,240.0,150,51,39,6,7,10,98,51,47,23,32,25,0,cdn
0022500396,2025-26,Regular Season,1610612741,CHI,240.0,152,55,41,9,3,11,92,53,42,20,39,26,0,cdn
0022500397,2025-26,Regular Season,1610612751,BKN,240.0,96,56,29,7,4,21,75,35,35,14,16,12,0,cdn
0022500397,2025-26,Regular Season,1610612761,TOR,240.0,81,45,23,6,5,15,86,32,36,10,8,7,0,cdn
0022500398,2025-26,Regular Season,1610612752,NYK,240.0,132,42,28,7,3,12,85,47,38,20,21,18,0,cdn
0022500398,2025-26,Regular Season,1610612748,MIA,240.0,125,56,26,5,1,11,87,41,35,17,35,26,0,cdn
0022500399,2025-26,Regular Season,1610612764,WAS,240.0,113,50,20,5,7,5,95,42,45,11,24,18,0,cdn
0022500399,2025-26,Regular Season,1610612759,SAS,240.0,124,77,26,3,5,9,104,43,41,13,32,25,0,cdn
0022500400,2025-26,Regular Season,1610612750,MIN,240.0,103,52,28,10,4,10,87,37,45,14,23,15,0,cdn
0022500400,2025-26,Regular Season,1610612749,MIL,240.0,100,63,27,6,2,16,87,35,45,13,20,17,0,cdn
0022500401,2025-26,Regular Season,1610612758,SAC,265.0,125,65,29,8,5,11,95,44,32,12,36,25,0,cdn
0022500401,2025-26,Regular Season,1610612745,HOU,265.0,124,54,31,9,2,14,94,45,38,16,24,18,0,cdn
0022500402,2025-26,Regular Season,1610612739,CLE,240.0,139,35,36,9,2,13,87,48,44,24,19,19,0,cdn
0022500402,2025-26,Regular Season,1610612766,CHA,240.0,132,58,29,10,3,19,94,46,42,21,25,19,0,cdn
0022500403,2025-26,Regular Season,1610612738,BOS,240.0,103,63,19,6,6,13,89,38,37,11,19,16,0,cdn
0022500403,2025-26,Regular Season,1610612754,IND,240.0,95,46,19,4,3,12,85,33,40,13,18,16,0,cdn
0022500404,2025-26,Regular Season,1610612740,NOP,240.0,119,55,28,9,2,12,97,44,34,8,27,23,0,cdn
0022500404,2025-26,Regular Season,1610612742,DAL,240.0,113,71,29,9,5,16,104,46,33,10,21,11,0,cdn
0022500405,2025-26,Regular Season,1610612743,DEN,240.0,135,56,37,8,7,10,91,46,46,24,25,19,0,cdn
0022500405,2025-26,Regular Season,1610612762,UTA,240.0,112,56,30,5,1,14,96,41,41,14,19,16,0,cdn
0022500406,2025-26,Regular Season,1610612760,OKC,240.0,119,51,20,14,4,13,94,46,39,15,14,12,0,cdn
0022500406,2025-26,Regular Season,1610612763,MEM,240.0,103,55,26,8,5,21,83,34,41,18,23,17,0,cdn
0022500407,2025-26,Regular Season,1610612744,GSW,240.0,120,53,33,8,6,13,89,46,37,11,24,17,0,cdn
0022500407,2025-26,Regular Season,1610612753,ORL,240.0,97,57,21,8,5,18,87,36,27,7,26,18,0,cdn
0022500408,2025-26,Regular Season,1610612757,POR,240.0,102,59,21,6,6,18,74,33,32,7,43,29,0,cdn
0022500408,2025-26,Regular Season,1610612765,DET,240.0,110,62,28,11,7,8,101,44,30,7,24,15,0,cdn
0022500409,2025-26,Regular Season,1610612766,CHA,240.0,126,60,35,3,6,4,93,42,50,20,27,22,0,cdn
0022500409,2025-26,Regular Season,1610612764,WAS,240.0,109,57,22,3,7,6,97,40,35,10,23,19,0,cdn
0022500410,2025-26,Regular Season,1610612755,PHI,240.0,106,53,15,12,5,16,81,33,27,7,38,33,0,cdn
0022500410,2025-26,Regular Season,1610612751,BKN,240.0,114,54,24,8,2,18,82,35,45,17,33,27,0,cdn
0022500411,2025-26,Regular Season,1610612737,ATL,240.0,123,48,38,9,4,11,95,48,42,14,20,13,0,cdn
0022500411,2025-26,Regular Season,1610612741,CHI,240.0,126,60,35,4,5,16,91,46,39,13,28,21,0,cdn
0022500412,2025-26,Regular Season,1610612739,CLE,240.0,141,57,40,8,6,13,105,56,49,20,11,9,0,cdn
0022500412,2025-26,Regular Season,1610612740,NOP,240.0,118,50,26,10,2,16,94,43,26,11,25,21,0,cdn
0022500413,2025-26,Regular Season,1610612754,IND,240.0,94,53,20,7,3,12,81,33,31,8,33,20,0,cdn
0022500413,2025-26,Regular Season,1610612749,MIL,240.0,111,55,20,6,7,15,82,42,30,10,24,17,0,cdn
0022500414,2025-26,Regular Season,1610612748,MIA,240.0,91,46,18,12,1,17,82,33,30,8,20,17,0,cdn
0022500414,2025-26,Regular Season,1610612761,TOR,240.0,112,53,29,12,5,16,86,41,38,14,18,16,0,cdn
0022500415,2025-26,Regular Season,1610612742,DAL,240.0,131,41,34,9,2,10,93,53,27,11,15,14,0,cdn
0022500415,2025-26,Regular Season,1610612743,DEN,240.0,130,38,39,8,1,15,87,50,41,20,10,10,0,cdn
0022500416,2025-26,Regular Season,1610612750,MIN,240.0,115,56,25,12,9,11,93,42,46,15,23,16,0,cdn
0022500416,2025-26,Regular Season,1610612752,NYK,240.0,104,64,20,8,2,19,99,41,30,11,15,11,0,cdn
0022500417,2025-26,Regular Season,1610612759,SAS,240.0,130,42,34,10,3,9,84,48,36,16,24,18,0,cdn
